"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
42,"blue-collar","married","basic.4y","","no","yes","telephone","may","wed",367,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
47,"","married","","","no","no","telephone","jun","mon",139,3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
52,"admin.","married","high.school","no","no","no","cellular","aug","wed",139,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
58,"retired","married","high.school","no","no","no","cellular","nov","mon",34,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
36,"services","divorced","basic.9y","no","no","no","cellular","may","tue",286,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
50,"technician","married","university.degree","no","no","no","cellular","jul","fri",95,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
38,"blue-collar","married","professional.course","no","yes","no","telephone","may","fri",37,3,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
42,"housemaid","married","university.degree","no","yes","no","telephone","nov","mon",85,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
30,"admin.","single","high.school","no","yes","no","cellular","may","thu",284,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
55,"retired","married","high.school","no","yes","no","cellular","may","tue",228,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
31,"admin.","married","high.school","no","yes","yes","cellular","jul","fri",44,4,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"no"
37,"admin.","married","basic.6y","no","no","no","telephone","may","mon",130,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"technician","single","professional.course","","","","telephone","jun","mon",51,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
37,"technician","divorced","professional.course","no","yes","yes","telephone","may","wed",30,10,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
35,"services","married","high.school","","no","no","telephone","may","thu",267,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
29,"admin.","divorced","high.school","no","yes","no","cellular","nov","tue",920,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
52,"admin.","married","high.school","no","no","no","cellular","nov","fri",157,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
44,"technician","married","basic.6y","","yes","no","telephone","jun","mon",160,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
58,"technician","divorced","professional.course","","yes","no","cellular","aug","tue",109,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
54,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",532,2,6,2,"success",-1.8,92.893,-46.2,1.266,5099.1,"yes"
55,"management","married","basic.6y","","yes","no","cellular","may","fri",127,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
26,"","single","high.school","","yes","yes","telephone","jun","wed",524,15,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
36,"technician","married","university.degree","no","no","no","cellular","jun","mon",59,1,3,1,"success",-2.9,92.963,-40.8,1.266,5076.2,"no"
34,"admin.","single","university.degree","no","yes","yes","cellular","mar","tue",295,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"yes"
35,"admin.","married","basic.9y","no","no","yes","telephone","jun","mon",271,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
41,"entrepreneur","single","high.school","no","no","no","cellular","jul","thu",67,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
37,"admin.","married","high.school","no","yes","no","cellular","sep","thu",155,1,999,1,"failure",-1.1,94.199,-37.5,0.878,4963.6,"no"
32,"services","single","basic.6y","no","yes","yes","telephone","may","mon",112,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
32,"retired","married","high.school","no","no","no","telephone","may","fri",209,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
37,"admin.","married","high.school","no","yes","no","telephone","jun","tue",167,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
58,"retired","divorced","university.degree","no","yes","no","telephone","may","fri",825,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
40,"blue-collar","married","basic.4y","","yes","no","telephone","jun","tue",161,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
53,"technician","married","professional.course","","yes","yes","telephone","may","mon",579,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
56,"retired","married","university.degree","no","no","no","cellular","aug","wed",388,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
31,"technician","married","professional.course","no","no","no","cellular","aug","thu",87,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
33,"self-employed","single","university.degree","no","yes","no","telephone","may","thu",67,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
34,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",243,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"services","single","high.school","no","no","yes","cellular","jul","tue",257,5,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
49,"blue-collar","married","basic.6y","","yes","yes","cellular","apr","thu",504,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.435,5099.1,"no"
40,"management","married","university.degree","no","yes","no","cellular","may","tue",459,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
42,"services","married","university.degree","no","yes","no","cellular","apr","mon",155,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
57,"admin.","single","university.degree","no","yes","no","cellular","jul","tue",33,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
32,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","mon",552,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
35,"admin.","single","high.school","no","","","cellular","may","fri",579,2,10,1,"success",-1.8,92.893,-46.2,1.313,5099.1,"yes"
36,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",168,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
57,"management","married","university.degree","no","yes","no","cellular","aug","thu",77,2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
33,"admin.","single","high.school","no","yes","yes","telephone","jun","fri",15,26,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
43,"management","married","","no","yes","no","cellular","jul","wed",129,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
29,"admin.","single","university.degree","no","no","no","telephone","jul","fri",277,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
30,"technician","single","university.degree","no","no","no","telephone","oct","wed",676,1,999,0,"nonexistent",-0.1,93.798,-40.4,4.936,5195.8,"yes"
35,"admin.","single","university.degree","no","no","no","cellular","aug","tue",58,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
35,"blue-collar","single","basic.6y","no","no","no","telephone","jun","fri",81,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
53,"management","married","basic.4y","","no","no","telephone","may","wed",528,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"admin.","married","","no","no","no","telephone","may","mon",348,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
51,"retired","married","basic.9y","no","no","no","telephone","may","tue",166,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
40,"admin.","married","university.degree","no","yes","no","cellular","apr","fri",489,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
41,"admin.","married","basic.9y","no","yes","no","telephone","jul","wed",120,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
36,"admin.","single","high.school","no","yes","no","telephone","jun","mon",32,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
32,"blue-collar","single","basic.6y","no","no","no","cellular","apr","mon",87,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
46,"unemployed","married","basic.9y","no","yes","yes","cellular","jun","tue",1210,4,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,"yes"
43,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",609,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"yes"
44,"services","married","high.school","","yes","yes","cellular","aug","fri",34,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
29,"admin.","married","university.degree","no","no","no","cellular","aug","thu",131,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.851,5076.2,"no"
35,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",419,5,3,2,"success",-2.9,92.201,-31.4,0.849,5076.2,"no"
42,"management","married","university.degree","no","no","no","telephone","jun","wed",197,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
47,"blue-collar","married","professional.course","no","no","no","cellular","jul","mon",86,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
23,"admin.","single","university.degree","no","yes","no","cellular","apr","wed",219,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
38,"technician","married","university.degree","no","no","no","cellular","aug","mon",219,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
29,"services","single","basic.9y","no","no","no","telephone","may","fri",703,4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
32,"management","single","university.degree","no","no","no","cellular","may","thu",162,4,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
46,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","wed",416,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
57,"technician","divorced","basic.4y","no","yes","no","telephone","may","thu",452,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
39,"admin.","single","high.school","no","no","no","cellular","jul","thu",9,6,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
37,"entrepreneur","married","university.degree","no","yes","no","cellular","jun","tue",108,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.099,5076.2,"no"
56,"retired","married","basic.4y","no","no","no","telephone","jun","thu",92,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
24,"technician","single","basic.6y","no","yes","yes","cellular","jul","thu",18,8,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
44,"","divorced","","no","no","no","cellular","apr","tue",189,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
37,"management","married","","no","yes","no","cellular","jul","tue",70,9,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
32,"admin.","single","basic.9y","","no","no","telephone","may","thu",44,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
45,"technician","married","high.school","no","yes","no","cellular","aug","mon",84,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
40,"services","married","high.school","no","no","no","cellular","apr","fri",368,6,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
35,"admin.","single","university.degree","no","yes","yes","cellular","aug","mon",201,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
50,"unemployed","married","professional.course","no","no","no","telephone","may","thu",189,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
37,"unemployed","married","professional.course","no","yes","no","cellular","nov","thu",318,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
36,"entrepreneur","single","university.degree","no","yes","no","cellular","nov","wed",911,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"yes"
51,"technician","married","professional.course","no","no","no","cellular","jul","thu",566,1,13,1,"success",-2.9,92.469,-33.6,1.072,5076.2,"yes"
45,"admin.","married","","no","no","no","cellular","jun","fri",438,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"yes"
60,"management","married","","","yes","no","telephone","jun","mon",35,1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
29,"blue-collar","married","basic.9y","no","yes","no","cellular","may","fri",14,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
28,"services","married","high.school","no","no","no","cellular","jul","thu",184,1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
60,"services","married","","no","yes","no","telephone","may","wed",333,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
52,"services","divorced","basic.4y","no","yes","no","cellular","jun","tue",74,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"no"
25,"student","single","","","no","no","cellular","aug","fri",248,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.825,5076.2,"no"
34,"blue-collar","married","basic.4y","no","yes","no","telephone","may","fri",750,7,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
38,"blue-collar","married","basic.6y","no","no","no","telephone","may","tue",184,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
42,"services","divorced","high.school","","yes","no","cellular","jul","mon",118,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
29,"admin.","single","university.degree","no","yes","no","telephone","jun","mon",164,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
31,"admin.","single","basic.9y","no","no","no","cellular","may","fri",406,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes"
51,"admin.","divorced","basic.9y","","yes","no","telephone","may","mon",135,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
43,"technician","married","professional.course","no","yes","no","cellular","may","mon",618,1,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"yes"
38,"blue-collar","married","basic.9y","no","no","no","telephone","may","wed",136,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
29,"admin.","single","university.degree","no","yes","no","cellular","nov","thu",103,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
26,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",135,1,999,2,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
34,"admin.","married","high.school","no","no","no","cellular","jul","wed",391,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
37,"admin.","single","high.school","no","no","no","cellular","jul","mon",71,15,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
29,"technician","married","professional.course","no","no","no","telephone","may","fri",886,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
28,"blue-collar","single","university.degree","no","yes","no","cellular","apr","tue",49,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"no"
50,"management","married","university.degree","","yes","no","cellular","aug","mon",734,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
33,"admin.","single","university.degree","","no","yes","cellular","apr","fri",526,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
55,"technician","married","professional.course","no","no","yes","cellular","aug","thu",209,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
36,"management","single","high.school","no","","","telephone","jun","thu",184,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
39,"unemployed","married","high.school","no","no","no","cellular","aug","thu",192,3,999,0,"nonexistent",-2.9,92.201,-31.4,0.873,5076.2,"yes"
34,"technician","married","professional.course","no","yes","no","cellular","aug","thu",82,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
26,"student","single","high.school","no","no","no","cellular","may","mon",472,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
35,"admin.","single","basic.4y","","no","no","telephone","may","wed",331,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
58,"technician","divorced","basic.9y","no","no","no","cellular","nov","thu",178,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
39,"services","married","high.school","","yes","yes","telephone","may","tue",203,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
30,"management","married","university.degree","no","no","yes","cellular","aug","thu",308,3,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
44,"admin.","single","university.degree","","no","no","telephone","jun","thu",80,2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
33,"services","married","basic.4y","no","","","telephone","jun","wed",577,4,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
34,"blue-collar","married","basic.9y","no","no","no","cellular","apr","mon",231,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
42,"technician","married","professional.course","no","no","no","cellular","may","mon",377,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"yes"
28,"management","single","university.degree","no","no","no","cellular","sep","fri",133,4,999,1,"failure",-1.1,94.199,-37.5,0.879,4963.6,"no"
57,"technician","married","professional.course","no","no","no","cellular","nov","mon",168,2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
56,"retired","married","professional.course","no","yes","no","cellular","aug","mon",147,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
58,"technician","married","university.degree","no","yes","no","telephone","jun","tue",108,12,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
45,"blue-collar","married","basic.4y","","yes","yes","telephone","may","mon",133,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
29,"management","single","university.degree","no","no","yes","cellular","nov","tue",73,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
64,"technician","married","professional.course","no","yes","no","cellular","apr","wed",250,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"no"
